url,status_code
https://www.latimes.com/espanol/mexico/articulo/2023-03-04/grupos-armados-se-enfrentan-en-matamoros-noreste-de-mexico,200
https://www.latimes.com/espanol/deportes/articulo/2023-03-06/croacia-luka-modric-disputara-eliminatorias-para-euro-2024,200
https://www.latimes.com/espanol/california/articulo/2023-03-01/california-sigue-registrando-una-media-de-mas-de-20-muertes-diarias-por-covid-19,200
https://www.latimes.com/espanol/california/boletin-informativo/2023-01-05/fuertes-lluvias-azotan-california-kiosco-digital,200
https://www.latimes.com/espanol/deportes/articulo/2023-03-06/fuente-ap-raiders-etiqueta-como-jugador-franquicia-a-jacobs,200
https://www.latimes.com/people/taryn-luna,200
https://www.latimes.com/food/story/2023-02-15/inside-super-nintendo-world-guide-every-dish-at-toadstool-cafe,200
https://www.latimes.com/lifestyle/story/2022-08-01/how-to-make-friends-in-los-angeles,200
https://www.latimes.com/espanol/comida/articulo/2023-01-03/jose-andres-recorre-la-gastronomia-de-espana-con-su-familia,200
https://www.latimes.com/espanol/california/articulo/2022-12-28/mal-tiempo-tecnologia-anticuada-y-horarios-de-vuelo-vulnerables-contribuyeron-al-descalabro-de-southwest-airlines,200
https://www.latimes.com/california/story/2023-03-05/early-morning-fire-in-west-covina-kills-three,200
https://www.latimes.com/bestcovery/best-weighted-blankets,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/assets/meta/apple-touch-icon.e83440be.png,200
https://www.latimes.com/about/for-the-record/story/2023-02-19/la-a4-correx-20230219,200
https://www.latimes.com/food/story/2023-03-03/the-crawl-almost-vegan-food-crawl-emily-the-criminal-theo-rossi,200
https://www.latimes.com/entertainment-arts/music/story/2022-06-10/justin-bieber-ramsay-hunt-syndrome-tour-postponed,200
https://www.latimes.com/california/story/2023-03-02/sikh-motorcycle-club-usa-a-cross-county-mile-motorcycle-ride-against-hate,200
https://www.latimes.com/about/studios/6igvnjpv5ts-123,200
https://www.latimes.com/espanol/internacional/articulo/2023-03-02/por-que-es-tan-dificil-comprar-hortalizas-en-reino-unido,200
https://www.latimes.com/entertainment-arts/tv/story/2023-03-07/debra-lee-book-i-am-debra-lee-memoir-bet-bob-johnson,200
