url,size_of_downloaded_page (in bytes),number_of_outlinks,content_type
https://www.latimes.com/coupon-codes/banana-republic,387070,250,text/html
https://www.latimes.com/business/story/2022-02-17/covis-pharma-statement-on-makena,255461,151,text/html
https://www.latimes.com/homeless-housing/story/2022-03-08/building-an-adu-what-you-need-to-know-about-rent-control,289010,174,text/html
https://www.latimes.com/coupon-codes/overtons,348894,251,text/html
https://www.latimes.com/archives/blogs/sports-now/story/2012-02-16/northern-trust-open-phil-mickelsons-hot-streak-continuing,208123,140,text/html
https://www.latimes.com/coupon-codes/tractor-supply-co,389513,250,text/html
https://www.latimes.com/coupon-codes/categories/online-services,456748,286,text/html
https://www.latimes.com/california/story/2022-12-13/patt-morrison-christmas-postcards,291763,161,text/html
https://www.latimes.com/coupon-codes/hot-topic,345660,251,text/html
https://www.latimes.com/b2b/csuite/story/2021-09-08/the-evolving-world-of-continuing-education-and-fully-online-certificates,223311,138,text/html
https://www.latimes.com/coupon-codes/design-toscano,332024,250,text/html
https://www.latimes.com/b2b/csuite/finalist-kevin-trosian,180869,131,text/html
https://www.latimes.com/people/dave-lewis.rss,348967,0,application/xml
https://www.latimes.com/entertainment/movies/la-et-mn-oscars-2018-predictions-diversity-20171129-story.html,266239,175,text/html
https://www.latimes.com/coupon-codes/nolo,350512,250,text/html
https://www.latimes.com/lifestyle/story/2021-07-13/echo-park-adu-showcases-craftsman-danish-modern-styles,366697,190,text/html
https://www.latimes.com/coupon-codes/lane-bryant,327925,250,text/html
https://www.latimes.com/giving/think-together.rss,495,0,application/xml
https://www.latimes.com/world-nation/story/2020-09-11/hong-kong-teacher-purge,358258,179,text/html
https://www.latimes.com/california/story/2021-05-18/funicular-railways-of-los-angeles-past-and-present,347952,201,text/html
https://www.latimes.com/entertainment-arts/business/story/2021-06-28/tv-writing-career-tips-salary-range-portfolio-expectations,312789,178,text/html
https://www.latimes.com/coupon-codes/stubhub,366781,252,text/html
https://www.latimes.com/archives/blogs/sports-now/story/2012-02-16/new-york-knicks-jeremy-lin-may-have-a-role-in-slam-dunk-contest,212976,144,text/html
https://www.latimes.com/coupon-codes/hydrow,355629,250,text/html
https://www.latimes.com/b2b/law/richard-d-kaplan,181495,131,text/html
https://www.latimes.com/california/story/2022-03-29/think-of-l-a-spring-as-the-pause-between-california-catastrophes-with-poppies,287972,181,text/html
https://www.latimes.com/coupon-codes/zales,322315,132,text/html
https://www.latimes.com/coupon-codes/avis,378377,133,text/html
https://www.latimes.com/coupon-codes/sierra,328027,249,text/html
https://www.latimes.com/sitemap/1943/11,150481,124,text/html
https://www.latimes.com/coupon-codes/fiverr,342466,250,text/html
https://www.latimes.com/homeless-housing/story/2020-11-11/pets-and-rental-housing-what-you-need-to-know-los-angeles,316471,170,text/html
https://www.latimes.com/opinion/story/2020-01-13/oscars-still-pretty-much-white-and-male,252895,153,text/html
https://www.latimes.com/world-nation/story/2022-04-08/shanghai-lockdown-tests-china-zero-covid-policy,291701,182,text/html
https://www.latimes.com/coupon-codes/movavi,348579,250,text/html
https://www.latimes.com/california/story/2022-03-18/omicron-deaths-cases-hit-southern-california-hardest-in-state,314632,191,text/html
https://www.latimes.com/coupon-codes/mixbook,305157,251,text/html
https://www.latimes.com/coupon-codes/eneba,301389,250,text/html
https://www.latimes.com/coupon-codes/grammarly,310865,250,text/html
https://www.latimes.com/entertainment-arts/business/story/2021-09-07/explaining-hollywood-how-to-get-a-job-as-a-publicist,322593,172,text/html
https://www.latimes.com/business/story/2022-02-08/california-housing-affordability-tenancy-in-common-tic-townhouse-buyers,308539,165,text/html
https://www.latimes.com/coupon-codes/netgear,377238,250,text/html
https://www.latimes.com/business/story/2019-12-19/huawei-war-with-america,293015,161,text/html
https://www.latimes.com/b2b/csuite/nicholas-adams,181029,131,text/html
https://www.latimes.com/sitemap/1943/1,150457,124,text/html
https://www.latimes.com/california/story/2022-03-22/the-lines-the-signs-the-fights-in-1970s-l-a-gas-came-at-a-premium,299490,179,text/html
https://www.latimes.com/california/story/2021-02-16/amusement-parks-los-angeles-history-alligator-farm-lincoln-park-patt-morrison,302884,174,text/html
https://www.latimes.com/coupon-codes/static/shop/34244/logo/VistaPrint_promo_code.png?width=110&height=110,8413,0,image/png
https://www.latimes.com/b2b/csuite/christian-dawahare,181035,131,text/html
https://www.latimes.com/archives/blogs/sports-now.rss,52561,0,application/xml
https://www.latimes.com/sitemap/1953/2,150358,124,text/html
https://www.latimes.com/coupon-codes/ftd,365906,252,text/html
https://www.latimes.com/coupon-codes/static/shop/34244/logo/VistaPrint_promo_code.png?width=200&height=200,16273,0,image/png
https://www.latimes.com/world-nation/story/2020-10-22/china-xi-jinping-mao-zedong-communist-party,351988,183,text/html
https://www.latimes.com/coupon-codes/binance,328285,250,text/html
https://www.latimes.com/california/story/2023-02-11/more-san-francisco-homes-selling-below-asking-price-could-that-trend-come-to-l-a,270436,162,text/html
https://www.latimes.com/coupon-codes/bodybuilding,428845,247,text/html
https://www.latimes.com/coupon-codes/constant-contact,299454,250,text/html
https://www.latimes.com/coupon-codes/bh-photo-video,336355,252,text/html
https://www.latimes.com/b2b/law/scott-rahn,180395,131,text/html
https://www.latimes.com/coupon-codes/irobot,372103,252,text/html
https://www.latimes.com/business/story/2022-09-21/amazon-heat-wave-california-work,277188,161,text/html
https://www.latimes.com/california/story/2021-09-21/patt-morrison-splitting-california,304957,181,text/html
https://www.latimes.com/coupon-codes/1-800-contacts,332697,247,text/html
https://www.latimes.com/coupon-codes/famous-smoke,396530,251,text/html
https://www.latimes.com/politics/la-pol-ca-campaign-mailers-independent-expenditures-20161107-htmlstory.html,306528,187,text/html
https://www.latimes.com/coupon-codes/thrifty-car-rental,342500,250,text/html
https://www.latimes.com/california/story/2022-12-27/only-a-pandemic-once-and-a-war-three-times-can-stop-the-rose-parade,334655,196,text/html
https://www.latimes.com/archives/blogs/sports-now/story/2012-02-17/from-nfl-to-espn-to-oscar-ed-cunninghams-undefeated-a-nominee,215656,144,text/html
https://www.latimes.com/world-nation/story/2022-12-06/china-announces-rollback-of-strict-anti-covid-19-measures,279142,169,text/html
https://www.latimes.com/california/story/2022-12-06/l-a-county-coronavirus-cases-in-full-surge-up-75-in-one-week,314752,192,text/html
https://www.latimes.com/coupon-codes/hotels-com,348717,132,text/html
https://www.latimes.com/entertainment-arts/business/story/2021-06-28/entertainment-career-advice-networking-mentoring-jobs,318823,199,text/html
https://www.latimes.com/coupon-codes/vistaprint/vistaprint-black-friday,270683,81,text/html
https://www.latimes.com/entertainment-arts/music/story/2020-01-26/2020-grammy-awards-winners-list,719820,297,text/html
https://www.latimes.com/coupon-codes/gamefly,360816,250,text/html
https://www.latimes.com/coupon-codes/kaspersky,343801,250,text/html
https://www.latimes.com/entertainment-arts/story/2022-03-30/bruce-willis-aphasia-emilia-clarke-sharon-stone,318523,192,text/html
https://www.latimes.com/lifestyle/story/2021-03-18/east-los-angeles-affordable-adu,350338,194,text/html
https://www.latimes.com/coupon-codes/seaworld,364780,250,text/html
https://www.latimes.com/california/story/2021-01-19/why-there-are-oil-wells-all-over-southern-california,282762,172,text/html
https://www.latimes.com/coupon-codes/woot,313412,250,text/html
https://www.latimes.com/coupon-codes/contact-lens-king,317557,250,text/html
https://www.latimes.com/coupon-codes/super-73,349317,251,text/html
https://www.latimes.com/giving/los-angeles-regional-food-bank.rss,559,0,application/xml
https://www.latimes.com/business/la-fi-1111-minimum-wage-protests-20151111-story.html,277402,164,text/html
https://www.latimes.com/world-nation/story/2023-03-03/ukrainians-digging-up-bodies-from-in-makeshift-graves-in-once-occupied-towns,275384,160,text/html
https://www.latimes.com/archives/blogs/sports-now/story/2012-02-16/lebron-james-playing-for-the-cavaliers-again-would-be-great,213593,143,text/html
https://www.latimes.com/coupon-codes/thehappyplanner,350355,251,text/html
https://www.latimes.com/coupon-codes/sunglass-hut,387881,247,text/html
https://www.latimes.com/coupon-codes/taxact,316152,251,text/html
https://www.latimes.com/california/story/2021-07-27/l-a-s-church-architecture-goes-way-beyond-your-school-mission-project,332506,182,text/html
https://www.latimes.com/coupon-codes/redbubble,392497,252,text/html
https://www.latimes.com/espanol/entretenimiento/articulo/2020-02-09/lista-de-ganadores-de-los-oscar-del-2020-parasite-gana-premios-clave-incluyendo-la-mejor-pelicula,307824,130,text/html
https://www.latimes.com/entertainment-arts/business/story/2022-09-15/how-to-turn-your-home-into-a-filming-location,341643,194,text/html
https://www.latimes.com/coupon-codes/avocado,334862,248,text/html
https://www.latimes.com/entertainment-arts/story/2021-03-05/new-city-program-brings-high-design-concepts-to-granny-flat,299091,179,text/html
https://www.latimes.com/coupon-codes/zinus,348979,248,text/html
https://www.latimes.com/archives/blogs/sports-now/story/2012-02-16/usc-football-lane-kiffin-officially-announces-hiring-of-two-coaches,214480,144,text/html
https://www.latimes.com/people/jevon-phillips.rss,410578,0,application/xml
https://www.latimes.com/world-nation/story/2020-08-21/surprising-tale-first-la-covid-19-case,346913,163,text/html
https://www.latimes.com/california/story/2022-12-06/l-a-county-to-set-aside-money-to-boost-wages-for-caregivers-for-elderly-and-disabled,257689,156,text/html
https://www.latimes.com/coupon-codes/abebooks,346069,252,text/html
https://www.latimes.com/california/story/2021-01-12/tell-us-your-questions-about-la,252027,159,text/html
https://www.latimes.com/coupon-codes/athleta,392342,247,text/html
https://www.latimes.com/local/lanow/la-me-ln-cal-state-trustees-graduation-rates-salary-demands-20160125-story.html,260985,162,text/html
https://www.latimes.com/sitemap/1997/8,196876,452,text/html
https://www.latimes.com/california/story/2020-08-26/reading-the-times-1983-latinos-series-for-the-first-time,264144,157,text/html
https://www.latimes.com/coupon-codes/xfinity,302804,250,text/html
https://www.latimes.com/california/story/2021-07-20/runaway-animals-are-as-l-a-as-car-chases-heres-why-they-make-headlines,308256,181,text/html
https://www.latimes.com/coupon-codes/albertsons,386639,251,text/html
https://www.latimes.com/coupon-codes/godaddy,330715,251,text/html
https://www.latimes.com/politics/la-pol-ca-california-minimum-wage-vote-20160331-htmlstory.html,259348,162,text/html
https://www.latimes.com/coupon-codes/cbdfx,352038,250,text/html
https://www.latimes.com/california/story/2023-02-21/southern-california-winter-storm-snow-wind-rain,285597,187,text/html
https://www.latimes.com/coupon-codes/madewell,367409,250,text/html
https://www.latimes.com/archives/blogs/sports-now/story/2012-02-16/northern-trust-open-mickelson-birdies-18th-for-one-shot-lead,208314,140,text/html
https://www.latimes.com/games/impossible-sudoku.rss,505,0,application/xml
https://www.latimes.com/coupon-codes/olay,338174,249,text/html
https://www.latimes.com/espanol/entretenimiento/articulo/2020-01-26/2020-grammy-lista-de-ganadores,625422,216,text/html
https://www.latimes.com/entertainment-arts/movies/story/2023-02-01/black-panther-wakanda-forever-disney-plus-jewelry-explained-easter-eggs,286716,173,text/html
https://www.latimes.com/coupon-codes/static/shop/40951/logo/trusted_housesitters_discount_code.png?width=200&height=200,33033,0,image/png
https://www.latimes.com/entertainment-arts/business/story/2022-06-28/explaining-hollywood-how-to-get-a-job-as-a-makeup-artist,326960,190,text/html
https://www.latimes.com/coupon-codes/lightinthebox,318638,250,text/html
https://www.latimes.com/california/story/2021-04-27/behind-a-new-tv-show-is-the-ugly-and-true-history-of-l-a-s-racist-housing-covenants,311897,183,text/html
https://www.latimes.com/california/story/2020-08-26/university-degrees-elude-most-latinos-who-set-them-as-goal,263207,159,text/html
https://www.latimes.com/coupon-codes/animoto,340376,249,text/html
https://www.latimes.com/coupon-codes/agoda,340294,251,text/html
https://www.latimes.com/coupon-codes/razer,455478,252,text/html
https://www.latimes.com/coupon-codes/davids-bridal,346724,250,text/html
https://www.latimes.com/coupon-codes/crocs,361792,247,text/html
https://www.latimes.com/people/shashank-bengali,229654,149,text/html
https://www.latimes.com/world-nation/story/2023-02-25/ukraine-zelensky-seeks-more-sanctions-fighting-grinds-on,261950,165,text/html
https://www.latimes.com/sitemap/1997/9,198551,454,text/html
https://www.latimes.com/california/story/2022-01-18/la-light-patt-morrison,295295,182,text/html
https://www.latimes.com/coupon-codes/mms,377314,251,text/html
https://www.latimes.com/world-nation/story/2021-11-15/deforestation-pandemic-coronavirus,421520,186,text/html
https://www.latimes.com/entertainment-arts/business/story/2021-08-04/how-to-become-a-special-effects-artist-hollywood,328320,172,text/html
https://www.latimes.com/california/story/2021-03-16/what-l-a-public-art-should-you-look-for-as-you-get-out-and-about-more,291766,181,text/html
https://www.latimes.com/coupon-codes/booksio,356155,251,text/html
https://www.latimes.com/coupon-codes/biossance,314162,249,text/html
https://www.latimes.com/coupon-codes/trafalgar,389985,250,text/html
https://www.latimes.com/world-nation/story/2020-05-12/china-cuts-australian-beef-imports-coronavirus-tension,255485,159,text/html
https://www.latimes.com/entertainment-arts/n5hgdgldh8e-123,196945,134,text/html
https://www.latimes.com/business/realestate/hot-property/la-fi-hotprop-top-real-estate-sales-20150715-story.html,252845,149,text/html
